image_name,min_value,max_value,min_angle,max_angle
v_0149_f_0000_rgba.png,"[336, 449]","[336, 449]","[-0.633612, -0.0656145, -0.0102]","[0.633612, -0.0656144, -0.0102]"
v_0976_f_0000_rgba.png,"[532, 739]","[532, 739]","[-0.6086, -0.188081, -0.0102]","[0.6086, -0.188081, -0.0102]"
v_0207_f_0000_rgba.png,"[441, 330]","[441, 330]","[-0.606331, -0.195272, -0.0102]","[0.606331, -0.195272, -0.0102]"
v_0954_f_0000_rgba.png,"[674, 259]","[674, 259]","[-0.57548, -0.273115, -0.0102]","[0.57548, -0.273115, -0.0102]"
v_0783_f_0000_rgba.png,"[531, 678]","[531, 678]","[-0.457441, -0.443302, -0.0102]","[0.457441, -0.443302, -0.0102]"
v_0865_f_0000_rgba.png,"[432, 531]","[432, 531]","[-0.428715, -0.471139, -0.0102]","[0.428715, -0.471139, -0.0102]"
v_0624_f_0000_rgba.png,"[476, 670]","[476, 670]","[-0.510422, -0.381102, -0.0102]","[0.510422, -0.381102, -0.0102]"
v_0961_f_0000_rgba.png,"[697, 714]","[697, 714]","[-0.512434, -0.378392, -0.0102]","[0.512434, -0.378392, -0.0102]"
v_0763_f_0000_rgba.png,"[630, 741]","[630, 741]","[-0.591257, -0.237031, -0.0102]","[0.591257, -0.237031, -0.0102]"
v_0132_f_0000_rgba.png,"[282, 612]","[282, 612]","[-0.624993, -0.123097, -0.0102]","[0.624993, -0.123096, -0.0102]"
v_0377_f_0000_rgba.png,"[620, 414]","[620, 414]","[-0.391513, -0.50248, -0.0102]","[0.391513, -0.50248, -0.0102]"
v_0270_f_0000_rgba.png,"[283, 365]","[283, 365]","[-0.634724, -0.0537948, -0.0102]","[0.634724, -0.0537947, -0.0102]"
v_0456_f_0000_rgba.png,"[586, 347]","[586, 347]","[-0.617969, -0.154541, -0.0102]","[0.617969, -0.154541, -0.0102]"
v_0709_f_0000_rgba.png,"[259, 686]","[259, 686]","[-0.578065, -0.267599, -0.0102]","[0.578065, -0.267599, -0.0102]"
v_0739_f_0000_rgba.png,"[595, 640]","[595, 640]","[-0.422328, -0.476874, -0.0102]","[0.422328, -0.476874, -0.0102]"
v_0453_f_0000_rgba.png,"[614, 453]","[614, 453]","[-0.618133, -0.153883, -0.0102]","[0.618133, -0.153883, -0.0102]"
v_0541_f_0000_rgba.png,"[365, 482]","[365, 482]","[-0.510142, -0.381476, -0.0102]","[0.510142, -0.381476, -0.0102]"
v_0250_f_0000_rgba.png,"[441, 774]","[441, 774]","[-0.599756, -0.214621, -0.0102]","[0.599756, -0.214621, -0.0102]"
v_0430_f_0000_rgba.png,"[418, 565]","[418, 565]","[-0.539836, -0.338151, -0.0102]","[0.539836, -0.338151, -0.0102]"
v_0031_f_0000_rgba.png,"[571, 374]","[571, 374]","[-0.330153, -0.544764, -0.0102]","[0.330153, -0.544764, -0.0102]"
v_0751_f_0000_rgba.png,"[467, 296]","[467, 296]","[-0.51313, -0.377448, -0.0102]","[0.51313, -0.377448, -0.0102]"
v_0580_f_0000_rgba.png,"[302, 631]","[302, 631]","[-0.608642, -0.187948, -0.0102]","[0.608642, -0.187948, -0.0102]"
v_0931_f_0000_rgba.png,"[635, 389]","[635, 389]","[-0.54262, -0.333665, -0.0102]","[0.542621, -0.333665, -0.0102]"
v_0812_f_0000_rgba.png,"[623, 336]","[623, 336]","[-0.458264, -0.442451, -0.0102]","[0.458264, -0.442451, -0.0102]"
v_0200_f_0000_rgba.png,"[405, 266]","[405, 266]","[-0.62076, -0.142919, -0.0102]","[0.62076, -0.142919, -0.0102]"
v_0368_f_0000_rgba.png,"[772, 323]","[772, 323]","[-0.636846, -0.0140161, -0.0102]","[0.636846, -0.0140162, -0.0102]"
v_0512_f_0000_rgba.png,"[515, 433]","[515, 433]","[-0.241819, -0.589316, -0.0102]","[0.241818, -0.589316, -0.0102]"
v_0594_f_0000_rgba.png,"[296, 545]","[296, 545]","[-0.518986, -0.369355, -0.0102]","[0.518986, -0.369355, -0.0102]"
v_0714_f_0000_rgba.png,"[521, 410]","[521, 410]","[-0.485137, -0.412809, -0.0102]","[0.485137, -0.412809, -0.0102]"
v_0391_f_0000_rgba.png,"[559, 492]","[559, 492]","[-0.349782, -0.532373, -0.0102]","[0.349782, -0.532373, -0.0102]"
v_0800_f_0000_rgba.png,"[547, 605]","[547, 605]","[-0.420179, -0.478767, -0.0102]","[0.42018, -0.478767, -0.0102]"
v_0492_f_0000_rgba.png,"[619, 495]","[619, 495]","[-0.618171, -0.153733, -0.0102]","[0.618171, -0.153733, -0.0102]"
v_0194_f_0000_rgba.png,"[461, 476]","[461, 476]","[-0.432437, -0.467726, -0.0102]","[0.432437, -0.467726, -0.0102]"
v_0836_f_0000_rgba.png,"[386, 533]","[386, 533]","[-0.594868, -0.227817, -0.0102]","[0.594868, -0.227817, -0.0102]"
v_0918_f_0000_rgba.png,"[336, 671]","[336, 671]","[-0.51946, -0.368687, -0.0102]","[0.51946, -0.368687, -0.0102]"
v_0588_f_0000_rgba.png,"[437, 498]","[437, 498]","[-0.292719, -0.56576, -0.0102]","[0.292719, -0.56576, -0.0102]"
v_0725_f_0000_rgba.png,"[481, 435]","[481, 435]","[-0.545347, -0.32919, -0.0102]","[0.545347, -0.32919, -0.0102]"
v_0267_f_0000_rgba.png,"[560, 216]","[560, 216]","[-0.637, -0.000256673, -0.0102]","[0.637, -0.000256789, -0.0102]"
v_0667_f_0000_rgba.png,"[448, 537]","[448, 537]","[-0.250717, -0.585585, -0.0102]","[0.250718, -0.585585, -0.0102]"
v_0167_f_0000_rgba.png,"[289, 579]","[289, 579]","[-0.614622, -0.167359, -0.0102]","[0.614622, -0.167359, -0.0102]"
v_0288_f_0000_rgba.png,"[421, 420]","[421, 420]","[-0.278975, -0.572662, -0.0102]","[0.278975, -0.572662, -0.0102]"
v_0358_f_0000_rgba.png,"[487, 551]","[487, 551]","[-0.471197, -0.428651, -0.0102]","[0.471197, -0.428651, -0.0102]"
v_0777_f_0000_rgba.png,"[311, 444]","[311, 444]","[-0.556032, -0.310802, -0.0102]","[0.556032, -0.310802, -0.0102]"
v_0389_f_0000_rgba.png,"[445, 418]","[445, 418]","[-0.274825, -0.574665, -0.0102]","[0.274825, -0.574665, -0.0102]"
v_0458_f_0000_rgba.png,"[530, 551]","[530, 551]","[-0.608409, -0.188701, -0.0102]","[0.608409, -0.188701, -0.0102]"
v_0921_f_0000_rgba.png,"[678, 408]","[678, 408]","[-0.507057, -0.385568, -0.0102]","[0.507057, -0.385568, -0.0102]"
v_0036_f_0000_rgba.png,"[391, 795]","[391, 795]","[-0.626525, -0.115044, -0.0102]","[0.626525, -0.115044, -0.0102]"
v_0508_f_0000_rgba.png,"[508, 439]","[508, 439]","[-0.636998, -0.00159801, -0.0102]","[0.636998, -0.00159813, -0.0102]"
v_0399_f_0000_rgba.png,"[544, 709]","[544, 709]","[-0.631824, -0.0810423, -0.0102]","[0.631824, -0.0810423, -0.0102]"
v_0151_f_0000_rgba.png,"[661, 597]","[661, 597]","[-0.623231, -0.131728, -0.0102]","[0.623231, -0.131728, -0.0102]"
v_0579_f_0000_rgba.png,"[634, 632]","[634, 632]","[-0.634983, -0.0506519, -0.0102]","[0.634983, -0.0506519, -0.0102]"
v_0025_f_0000_rgba.png,"[504, 577]","[504, 577]","[-0.31819, -0.551837, -0.0102]","[0.31819, -0.551837, -0.0102]"
v_0260_f_0000_rgba.png,"[350, 733]","[350, 733]","[-0.584188, -0.253957, -0.0102]","[0.584188, -0.253957, -0.0102]"
v_0563_f_0000_rgba.png,"[515, 582]","[515, 582]","[-0.291369, -0.566457, -0.0102]","[0.291369, -0.566457, -0.0102]"
v_0040_f_0000_rgba.png,"[549, 513]","[549, 513]","[-0.391629, -0.50239, -0.0102]","[0.391629, -0.50239, -0.0102]"
v_0607_f_0000_rgba.png,"[397, 465]","[397, 465]","[-0.315969, -0.553112, -0.0102]","[0.315969, -0.553112, -0.0102]"
v_0170_f_0000_rgba.png,"[640, 365]","[640, 365]","[-0.597473, -0.220897, -0.0102]","[0.597473, -0.220897, -0.0102]"
v_0210_f_0000_rgba.png,"[647, 535]","[647, 535]","[-0.556251, -0.310408, -0.0102]","[0.556251, -0.310408, -0.0102]"
v_0035_f_0000_rgba.png,"[671, 510]","[671, 510]","[-0.390531, -0.503244, -0.0102]","[0.390531, -0.503244, -0.0102]"
v_0643_f_0000_rgba.png,"[404, 374]","[404, 374]","[-0.355098, -0.528843, -0.0102]","[0.355098, -0.528843, -0.0102]"
v_0490_f_0000_rgba.png,"[410, 387]","[410, 387]","[-0.345202, -0.535355, -0.0102]","[0.345202, -0.535355, -0.0102]"
v_0997_f_0000_rgba.png,"[211, 213]","[211, 213]","[-0.636255, -0.0307929, -0.0102]","[0.636255, -0.0307928, -0.0102]"
v_0264_f_0000_rgba.png,"[378, 407]","[378, 407]","[-0.388636, -0.504709, -0.0102]","[0.388636, -0.504709, -0.0102]"
v_0585_f_0000_rgba.png,"[455, 625]","[455, 625]","[-0.535384, -0.345156, -0.0102]","[0.535384, -0.345156, -0.0102]"
v_0927_f_0000_rgba.png,"[370, 648]","[370, 648]","[-0.508204, -0.384055, -0.0102]","[0.508204, -0.384055, -0.0102]"
v_0493_f_0000_rgba.png,"[613, 566]","[613, 566]","[-0.255658, -0.583445, -0.0102]","[0.255658, -0.583445, -0.0102]"
v_0423_f_0000_rgba.png,"[585, 420]","[585, 420]","[-0.339074, -0.539257, -0.0102]","[0.339074, -0.539257, -0.0102]"
v_0680_f_0000_rgba.png,"[604, 609]","[604, 609]","[-0.590844, -0.238059, -0.0102]","[0.590844, -0.238059, -0.0102]"
v_0480_f_0000_rgba.png,"[449, 410]","[449, 410]","[-0.635131, -0.048759, -0.0102]","[0.635131, -0.0487591, -0.0102]"
v_0556_f_0000_rgba.png,"[652, 548]","[652, 548]","[-0.403653, -0.492782, -0.0102]","[0.403653, -0.492782, -0.0102]"
v_0802_f_0000_rgba.png,"[353, 410]","[353, 410]","[-0.631336, -0.084755, -0.0102]","[0.631336, -0.0847551, -0.0102]"
v_0293_f_0000_rgba.png,"[665, 568]","[665, 568]","[-0.476962, -0.422228, -0.0102]","[0.476962, -0.422228, -0.0102]"
v_0236_f_0000_rgba.png,"[284, 702]","[284, 702]","[-0.565603, -0.293022, -0.0102]","[0.565603, -0.293022, -0.0102]"
v_0789_f_0000_rgba.png,"[582, 587]","[582, 587]","[-0.281051, -0.571646, -0.0102]","[0.281051, -0.571646, -0.0102]"
v_0826_f_0000_rgba.png,"[602, 528]","[602, 528]","[-0.636672, -0.0204543, -0.0102]","[0.636672, -0.0204543, -0.0102]"
v_0223_f_0000_rgba.png,"[688, 513]","[688, 513]","[-0.424654, -0.474803, -0.0102]","[0.424654, -0.474803, -0.0102]"
v_0756_f_0000_rgba.png,"[482, 491]","[482, 491]","[-0.621738, -0.138602, -0.0102]","[0.621738, -0.138602, -0.0102]"
v_0070_f_0000_rgba.png,"[589, 510]","[589, 510]","[-0.269406, -0.577225, -0.0102]","[0.269406, -0.577225, -0.0102]"
v_0620_f_0000_rgba.png,"[510, 536]","[510, 536]","[-0.532548, -0.349516, -0.0102]","[0.532548, -0.349517, -0.0102]"
v_0331_f_0000_rgba.png,"[500, 452]","[500, 452]","[-0.581994, -0.258943, -0.0102]","[0.581994, -0.258943, -0.0102]"
v_0522_f_0000_rgba.png,"[593, 606]","[593, 606]","[-0.624652, -0.124814, -0.0102]","[0.624652, -0.124814, -0.0102]"
v_0971_f_0000_rgba.png,"[437, 576]","[437, 576]","[-0.286186, -0.569093, -0.0102]","[0.286186, -0.569093, -0.0102]"
v_0202_f_0000_rgba.png,"[569, 436]","[569, 436]","[-0.616556, -0.160087, -0.0102]","[0.616556, -0.160087, -0.0102]"
v_0171_f_0000_rgba.png,"[476, 617]","[476, 617]","[-0.480505, -0.418191, -0.0102]","[0.480505, -0.418191, -0.0102]"
v_0372_f_0000_rgba.png,"[706, 605]","[706, 605]","[-0.576838, -0.270236, -0.0102]","[0.576838, -0.270236, -0.0102]"
v_0417_f_0000_rgba.png,"[540, 579]","[540, 579]","[-0.430954, -0.469092, -0.0102]","[0.430954, -0.469092, -0.0102]"
v_0884_f_0000_rgba.png,"[363, 588]","[363, 588]","[-0.380185, -0.511105, -0.0102]","[0.380185, -0.511105, -0.0102]"
v_0238_f_0000_rgba.png,"[432, 328]","[432, 328]","[-0.635319, -0.0462428, -0.0102]","[0.635319, -0.0462427, -0.0102]"
v_0323_f_0000_rgba.png,"[535, 282]","[535, 282]","[-0.600119, -0.213602, -0.0102]","[0.600119, -0.213602, -0.0102]"
v_0966_f_0000_rgba.png,"[436, 602]","[436, 602]","[-0.274849, -0.574654, -0.0102]","[0.274849, -0.574654, -0.0102]"
v_0676_f_0000_rgba.png,"[736, 468]","[736, 468]","[-0.550544, -0.320423, -0.0102]","[0.550544, -0.320423, -0.0102]"
v_0612_f_0000_rgba.png,"[537, 541]","[537, 541]","[-0.222227, -0.596979, -0.0102]","[0.222227, -0.596979, -0.0102]"
v_0092_f_0000_rgba.png,"[659, 621]","[659, 621]","[-0.56237, -0.299181, -0.0102]","[0.56237, -0.299181, -0.0102]"
v_0233_f_0000_rgba.png,"[508, 384]","[508, 384]","[-0.307735, -0.557735, -0.0102]","[0.307735, -0.557735, -0.0102]"
v_0946_f_0000_rgba.png,"[739, 430]","[739, 430]","[-0.534427, -0.346637, -0.0102]","[0.534427, -0.346637, -0.0102]"
v_0222_f_0000_rgba.png,"[511, 319]","[511, 319]","[-0.495972, -0.399726, -0.0102]","[0.495972, -0.399726, -0.0102]"
v_0832_f_0000_rgba.png,"[239, 367]","[239, 367]","[-0.626111, -0.117278, -0.0102]","[0.626111, -0.117277, -0.0102]"
v_0947_f_0000_rgba.png,"[686, 741]","[686, 741]","[-0.521725, -0.365474, -0.0102]","[0.521726, -0.365474, -0.0102]"
v_0525_f_0000_rgba.png,"[328, 460]","[328, 460]","[-0.479392, -0.419467, -0.0102]","[0.479392, -0.419467, -0.0102]"
v_0811_f_0000_rgba.png,"[255, 563]","[255, 563]","[-0.635104, -0.049116, -0.0102]","[0.635104, -0.049116, -0.0102]"
v_0130_f_0000_rgba.png,"[340, 376]","[340, 376]","[-0.578428, -0.266816, -0.0102]","[0.578427, -0.266816, -0.0102]"
v_0565_f_0000_rgba.png,"[246, 769]","[246, 769]","[-0.626138, -0.117132, -0.0102]","[0.626138, -0.117133, -0.0102]"
v_0208_f_0000_rgba.png,"[475, 445]","[475, 445]","[-0.549927, -0.321479, -0.0102]","[0.549927, -0.321479, -0.0102]"
v_0869_f_0000_rgba.png,"[611, 398]","[611, 398]","[-0.295208, -0.564465, -0.0102]","[0.295208, -0.564465, -0.0102]"
v_0883_f_0000_rgba.png,"[611, 470]","[611, 470]","[-0.531192, -0.351573, -0.0102]","[0.531192, -0.351573, -0.0102]"
v_0488_f_0000_rgba.png,"[427, 442]","[427, 442]","[-0.266856, -0.578409, -0.0102]","[0.266856, -0.578409, -0.0102]"
v_0524_f_0000_rgba.png,"[463, 479]","[463, 479]","[-0.362673, -0.523677, -0.0102]","[0.362673, -0.523677, -0.0102]"
v_0509_f_0000_rgba.png,"[551, 508]","[551, 508]","[-0.249543, -0.586086, -0.0102]","[0.249543, -0.586086, -0.0102]"
v_0375_f_0000_rgba.png,"[666, 310]","[666, 310]","[-0.503549, -0.390138, -0.0102]","[0.503549, -0.390137, -0.0102]"
v_0218_f_0000_rgba.png,"[584, 627]","[584, 627]","[-0.499605, -0.395176, -0.0102]","[0.499605, -0.395176, -0.0102]"
v_0806_f_0000_rgba.png,"[304, 569]","[304, 569]","[-0.585461, -0.251007, -0.0102]","[0.585461, -0.251007, -0.0102]"
v_0648_f_0000_rgba.png,"[472, 490]","[472, 490]","[-0.300014, -0.561926, -0.0102]","[0.300014, -0.561926, -0.0102]"
v_0163_f_0000_rgba.png,"[535, 515]","[535, 515]","[-0.261363, -0.580912, -0.0102]","[0.261363, -0.580912, -0.0102]"
v_0853_f_0000_rgba.png,"[645, 362]","[645, 362]","[-0.529452, -0.354188, -0.0102]","[0.529452, -0.354188, -0.0102]"
v_0150_f_0000_rgba.png,"[588, 371]","[588, 371]","[-0.554147, -0.31415, -0.0102]","[0.554147, -0.31415, -0.0102]"
v_0374_f_0000_rgba.png,"[265, 777]","[265, 777]","[-0.606622, -0.194369, -0.0102]","[0.606622, -0.194369, -0.0102]"
v_0655_f_0000_rgba.png,"[602, 427]","[602, 427]","[-0.299145, -0.562389, -0.0102]","[0.299145, -0.562389, -0.0102]"
v_0047_f_0000_rgba.png,"[395, 397]","[395, 397]","[-0.497862, -0.39737, -0.0102]","[0.497862, -0.39737, -0.0102]"
v_0650_f_0000_rgba.png,"[720, 784]","[720, 784]","[-0.615108, -0.165564, -0.0102]","[0.615108, -0.165564, -0.0102]"
v_0002_f_0000_rgba.png,"[419, 730]","[419, 730]","[-0.526617, -0.358391, -0.0102]","[0.526617, -0.35839, -0.0102]"
v_0164_f_0000_rgba.png,"[797, 535]","[797, 535]","[-0.636964, -0.00681137, -0.0102]","[0.636964, -0.00681148, -0.0102]"
v_0747_f_0000_rgba.png,"[736, 294]","[736, 294]","[-0.625946, -0.118154, -0.0102]","[0.625946, -0.118154, -0.0102]"
v_0415_f_0000_rgba.png,"[563, 286]","[563, 286]","[-0.558264, -0.306774, -0.0102]","[0.558264, -0.306774, -0.0102]"
v_0743_f_0000_rgba.png,"[491, 328]","[491, 328]","[-0.462385, -0.438143, -0.0102]","[0.462385, -0.438143, -0.0102]"
v_0573_f_0000_rgba.png,"[753, 638]","[753, 638]","[-0.615605, -0.163706, -0.0102]","[0.615605, -0.163706, -0.0102]"
v_0767_f_0000_rgba.png,"[415, 400]","[415, 400]","[-0.422973, -0.476301, -0.0102]","[0.422973, -0.476301, -0.0102]"
v_0606_f_0000_rgba.png,"[465, 437]","[465, 437]","[-0.247859, -0.586801, -0.0102]","[0.247859, -0.586801, -0.0102]"
v_0599_f_0000_rgba.png,"[461, 538]","[461, 538]","[-0.63526, -0.0470516, -0.0102]","[0.63526, -0.0470515, -0.0102]"
v_0098_f_0000_rgba.png,"[627, 481]","[627, 481]","[-0.515808, -0.373779, -0.0102]","[0.515808, -0.373779, -0.0102]"
v_0526_f_0000_rgba.png,"[638, 286]","[638, 286]","[-0.572276, -0.279765, -0.0102]","[0.572277, -0.279765, -0.0102]"
v_0494_f_0000_rgba.png,"[671, 707]","[671, 707]","[-0.521036, -0.366456, -0.0102]","[0.521036, -0.366456, -0.0102]"
v_0610_f_0000_rgba.png,"[603, 563]","[603, 563]","[-0.635011, -0.0502994, -0.0102]","[0.635011, -0.0502994, -0.0102]"
v_0483_f_0000_rgba.png,"[430, 656]","[430, 656]","[-0.32603, -0.547242, -0.0102]","[0.32603, -0.547242, -0.0102]"
v_0993_f_0000_rgba.png,"[407, 546]","[407, 546]","[-0.332759, -0.543176, -0.0102]","[0.332759, -0.543176, -0.0102]"
v_0809_f_0000_rgba.png,"[345, 453]","[345, 453]","[-0.603213, -0.204703, -0.0102]","[0.603213, -0.204703, -0.0102]"
v_0964_f_0000_rgba.png,"[743, 338]","[743, 338]","[-0.574712, -0.274728, -0.0102]","[0.574712, -0.274727, -0.0102]"
v_0608_f_0000_rgba.png,"[779, 263]","[779, 263]","[-0.601535, -0.209581, -0.0102]","[0.601535, -0.209581, -0.0102]"
v_0764_f_0000_rgba.png,"[363, 572]","[363, 572]","[-0.323707, -0.548619, -0.0102]","[0.323707, -0.548619, -0.0102]"
v_0343_f_0000_rgba.png,"[458, 483]","[458, 483]","[-0.247711, -0.586863, -0.0102]","[0.247711, -0.586863, -0.0102]"
v_0850_f_0000_rgba.png,"[479, 472]","[479, 472]","[-0.232959, -0.592874, -0.0102]","[0.232959, -0.592874, -0.0102]"
v_0026_f_0000_rgba.png,"[338, 463]","[338, 463]","[-0.636889, -0.0118752, -0.0102]","[0.636889, -0.0118753, -0.0102]"
v_0341_f_0000_rgba.png,"[656, 415]","[656, 415]","[-0.407525, -0.489584, -0.0102]","[0.407525, -0.489584, -0.0102]"
v_0712_f_0000_rgba.png,"[385, 444]","[385, 444]","[-0.565327, -0.293555, -0.0102]","[0.565327, -0.293555, -0.0102]"
v_0373_f_0000_rgba.png,"[688, 653]","[688, 653]","[-0.419488, -0.479373, -0.0102]","[0.419488, -0.479373, -0.0102]"
v_0930_f_0000_rgba.png,"[420, 469]","[420, 469]","[-0.365609, -0.521631, -0.0102]","[0.365609, -0.521631, -0.0102]"
v_0178_f_0000_rgba.png,"[382, 679]","[382, 679]","[-0.467405, -0.432784, -0.0102]","[0.467405, -0.432784, -0.0102]"
v_0886_f_0000_rgba.png,"[746, 482]","[746, 482]","[-0.618988, -0.150408, -0.0102]","[0.618988, -0.150408, -0.0102]"
v_0413_f_0000_rgba.png,"[315, 344]","[315, 344]","[-0.550397, -0.320675, -0.0102]","[0.550397, -0.320675, -0.0102]"
v_0339_f_0000_rgba.png,"[795, 233]","[795, 233]","[-0.636777, -0.0168389, -0.0102]","[0.636777, -0.0168389, -0.0102]"
v_0296_f_0000_rgba.png,"[272, 381]","[272, 381]","[-0.609357, -0.185616, -0.0102]","[0.609357, -0.185616, -0.0102]"
v_0195_f_0000_rgba.png,"[341, 461]","[341, 461]","[-0.46901, -0.431044, -0.0102]","[0.46901, -0.431044, -0.0102]"
v_0590_f_0000_rgba.png,"[457, 469]","[457, 469]","[-0.261108, -0.581026, -0.0102]","[0.261108, -0.581026, -0.0102]"
v_0690_f_0000_rgba.png,"[389, 422]","[389, 422]","[-0.507078, -0.38554, -0.0102]","[0.507078, -0.38554, -0.0102]"
v_0115_f_0000_rgba.png,"[388, 313]","[388, 313]","[-0.567372, -0.289582, -0.0102]","[0.567372, -0.289582, -0.0102]"
v_0470_f_0000_rgba.png,"[481, 582]","[481, 582]","[-0.573917, -0.276385, -0.0102]","[0.573917, -0.276385, -0.0102]"
v_0012_f_0000_rgba.png,"[581, 758]","[581, 758]","[-0.630297, -0.0921652, -0.0102]","[0.630297, -0.0921653, -0.0102]"
v_0827_f_0000_rgba.png,"[378, 583]","[378, 583]","[-0.559107, -0.305236, -0.0102]","[0.559107, -0.305236, -0.0102]"
v_0750_f_0000_rgba.png,"[378, 371]","[378, 371]","[-0.348319, -0.533332, -0.0102]","[0.348319, -0.533332, -0.0102]"
v_0247_f_0000_rgba.png,"[321, 519]","[321, 519]","[-0.624498, -0.125582, -0.0102]","[0.624498, -0.125582, -0.0102]"
v_0782_f_0000_rgba.png,"[741, 512]","[741, 512]","[-0.605412, -0.198106, -0.0102]","[0.605412, -0.198106, -0.0102]"
v_0362_f_0000_rgba.png,"[293, 284]","[293, 284]","[-0.516417, -0.372938, -0.0102]","[0.516417, -0.372938, -0.0102]"
v_0936_f_0000_rgba.png,"[358, 571]","[358, 571]","[-0.400007, -0.495746, -0.0102]","[0.400007, -0.495746, -0.0102]"
v_0703_f_0000_rgba.png,"[686, 325]","[686, 325]","[-0.462804, -0.4377, -0.0102]","[0.462804, -0.4377, -0.0102]"
v_0104_f_0000_rgba.png,"[411, 296]","[411, 296]","[-0.50944, -0.382413, -0.0102]","[0.50944, -0.382413, -0.0102]"
v_0337_f_0000_rgba.png,"[252, 273]","[252, 273]","[-0.635941, -0.0367201, -0.0102]","[0.635941, -0.0367202, -0.0102]"
v_0231_f_0000_rgba.png,"[733, 718]","[733, 718]","[-0.615348, -0.164668, -0.0102]","[0.615348, -0.164668, -0.0102]"
v_0504_f_0000_rgba.png,"[444, 412]","[444, 412]","[-0.607172, -0.192643, -0.0102]","[0.607172, -0.192643, -0.0102]"
v_0165_f_0000_rgba.png,"[374, 696]","[374, 696]","[-0.450641, -0.450213, -0.0102]","[0.450641, -0.450213, -0.0102]"
v_0557_f_0000_rgba.png,"[562, 654]","[562, 654]","[-0.395411, -0.499419, -0.0102]","[0.395411, -0.499419, -0.0102]"
v_0724_f_0000_rgba.png,"[445, 421]","[445, 421]","[-0.364814, -0.522188, -0.0102]","[0.364814, -0.522188, -0.0102]"
v_0148_f_0000_rgba.png,"[442, 522]","[442, 522]","[-0.635351, -0.0458096, -0.0102]","[0.635351, -0.0458097, -0.0102]"
v_0162_f_0000_rgba.png,"[554, 254]","[554, 254]","[-0.617898, -0.154828, -0.0102]","[0.617898, -0.154828, -0.0102]"
v_0973_f_0000_rgba.png,"[446, 474]","[446, 474]","[-0.376824, -0.513588, -0.0102]","[0.376824, -0.513588, -0.0102]"
v_0291_f_0000_rgba.png,"[624, 385]","[624, 385]","[-0.348276, -0.53336, -0.0102]","[0.348276, -0.53336, -0.0102]"
v_0707_f_0000_rgba.png,"[383, 537]","[383, 537]","[-0.346029, -0.53482, -0.0102]","[0.346029, -0.53482, -0.0102]"
v_0719_f_0000_rgba.png,"[393, 376]","[393, 376]","[-0.612698, -0.17427, -0.0102]","[0.612698, -0.17427, -0.0102]"
v_0807_f_0000_rgba.png,"[698, 273]","[698, 273]","[-0.62858, -0.103231, -0.0102]","[0.62858, -0.103231, -0.0102]"
v_0631_f_0000_rgba.png,"[611, 680]","[611, 680]","[-0.434127, -0.466158, -0.0102]","[0.434127, -0.466158, -0.0102]"
v_0056_f_0000_rgba.png,"[673, 441]","[673, 441]","[-0.447039, -0.45379, -0.0102]","[0.447039, -0.45379, -0.0102]"
v_0324_f_0000_rgba.png,"[734, 533]","[734, 533]","[-0.589052, -0.242459, -0.0102]","[0.589052, -0.242459, -0.0102]"
v_0776_f_0000_rgba.png,"[438, 560]","[438, 560]","[-0.634303, -0.0585586, -0.0102]","[0.634303, -0.0585586, -0.0102]"
v_0710_f_0000_rgba.png,"[584, 317]","[584, 317]","[-0.446254, -0.454561, -0.0102]","[0.446254, -0.454561, -0.0102]"
v_0894_f_0000_rgba.png,"[737, 670]","[737, 670]","[-0.560294, -0.30305, -0.0102]","[0.560294, -0.30305, -0.0102]"
v_0785_f_0000_rgba.png,"[372, 557]","[372, 557]","[-0.444679, -0.456102, -0.0102]","[0.444679, -0.456102, -0.0102]"
v_0768_f_0000_rgba.png,"[757, 353]","[757, 353]","[-0.636941, -0.00867926, -0.0102]","[0.636941, -0.0086793, -0.0102]"
v_0441_f_0000_rgba.png,"[795, 498]","[795, 498]","[-0.631792, -0.0812863, -0.0102]","[0.631792, -0.0812863, -0.0102]"
v_0770_f_0000_rgba.png,"[393, 624]","[393, 624]","[-0.635913, -0.0371925, -0.0102]","[0.635913, -0.0371926, -0.0102]"
v_0257_f_0000_rgba.png,"[728, 612]","[728, 612]","[-0.506648, -0.386105, -0.0102]","[0.506648, -0.386105, -0.0102]"
v_0642_f_0000_rgba.png,"[253, 592]","[253, 592]","[-0.628848, -0.101585, -0.0102]","[0.628848, -0.101584, -0.0102]"
v_0895_f_0000_rgba.png,"[510, 664]","[510, 664]","[-0.375556, -0.514516, -0.0102]","[0.375556, -0.514516, -0.0102]"
v_0177_f_0000_rgba.png,"[678, 635]","[678, 635]","[-0.466105, -0.434183, -0.0102]","[0.466105, -0.434183, -0.0102]"
v_0450_f_0000_rgba.png,"[641, 536]","[641, 536]","[-0.378987, -0.511994, -0.0102]","[0.378987, -0.511994, -0.0102]"
v_0649_f_0000_rgba.png,"[785, 403]","[785, 403]","[-0.616146, -0.161658, -0.0102]","[0.616146, -0.161658, -0.0102]"
v_0866_f_0000_rgba.png,"[511, 444]","[511, 444]","[-0.368786, -0.51939, -0.0102]","[0.368786, -0.51939, -0.0102]"
v_0910_f_0000_rgba.png,"[286, 354]","[286, 354]","[-0.635278, -0.0468141, -0.0102]","[0.635277, -0.0468142, -0.0102]"
v_0972_f_0000_rgba.png,"[457, 309]","[457, 309]","[-0.602743, -0.206081, -0.0102]","[0.602743, -0.206081, -0.0102]"
