image_name,dial_value,bbox,camera_matrix
v_0610_f_0000_rgba.png,5.53033,"[575.0, 432.0, 84.0, 188.0]","[0.9652302265167236, 0.0038787205703556538, -0.26137256622314453, 0.0, -0.022521870210766792, 0.9974057674407959, -0.06837033480405807, 0.0, 0.260429322719574, 0.07187971472740173, 0.9628134965896606, 0.0, 1.012797474861145, 0.6080633997917175, 5.281452178955078, 1.0]"
v_0483_f_0000_rgba.png,0.389189,"[401.0, 406.0, 71.0, 359.0]","[0.986929714679718, 0.0015440877759829164, 0.16114388406276703, 0.0, 0.0003850931243505329, 0.9999286532402039, -0.011939872987568378, 0.0, -0.16115081310272217, 0.01184587087482214, 0.9868587255477905, 0.0, -0.2911982238292694, 0.3906783163547516, 3.0247650146484375, 1.0]"
v_0993_f_0000_rgba.png,3.14595,"[339.0, 446.0, 182.0, 324.0]","[0.9730542302131653, -0.0004158131778240204, 0.2305760234594345, 0.0, -0.04231293871998787, 0.9826943278312683, 0.180337056517601, 0.0, -0.22666074335575104, -0.18523408472537994, 0.9561972618103027, 0.0, -0.4473363161087036, -0.4860471487045288, 3.0264925956726074, 1.0]"
v_0809_f_0000_rgba.png,6.31812,"[279.0, 399.0, 213.0, 86.0]","[0.9677754640579224, -0.020035892724990845, 0.2510163187980652, 0.0, 0.0037916074506938457, 0.9978760480880737, 0.06503128260374069, 0.0, -0.25178614258766174, -0.06198392063379288, 0.9657959342002869, 0.0, -0.5780627727508545, -0.5296739935874939, 4.734163761138916, 1.0]"
v_0964_f_0000_rgba.png,6.86366,"[672.0, 301.0, 237.0, 105.0]","[0.9908572435379028, -0.009805955924093723, -0.134557843208313, 0.0, 0.00016659173707012087, 0.9974432587623596, -0.07146232575178146, 0.0, 0.1349145770072937, 0.07078654319047928, 0.9883255362510681, 0.0, -0.2229282110929489, -0.2945651412010193, 4.4881110191345215, 1.0]"
v_0608_f_0000_rgba.png,4.43624,"[742.0, 99.0, 108.0, 233.0]","[0.9957699179649353, -0.04477204754948616, -0.08023577183485031, 0.0, 0.025795049965381622, 0.9743484258651733, -0.2235616147518158, 0.0, 0.08818690478801727, 0.22054623067378998, 0.9713817238807678, 0.0, -0.6040622591972351, 0.15623760223388672, 4.736024856567383, 1.0]"
v_0764_f_0000_rgba.png,1.9027,"[256.0, 537.0, 358.0, 79.0]","[0.99899822473526, 0.0165189728140831, -0.041589848697185516, 0.0, -0.015496328473091125, 0.9995725154876709, 0.024792272597551346, 0.0, 0.04198161140084267, -0.024122945964336395, 0.9988270998001099, 0.0, 0.4863513708114624, 0.08139658719301224, 3.0134077072143555, 1.0]"
v_0343_f_0000_rgba.png,-0.706907,"[220.0, 316.0, 349.0, 259.0]","[0.9862645268440247, -0.03846559673547745, 0.16063222289085388, 0.0, 0.04945671930909157, 0.9966592788696289, -0.06499515473842621, 0.0, -0.15759551525115967, 0.07204675674438477, 0.984872043132782, 0.0, -0.31422966718673706, 0.12862101197242737, 2.702101707458496, 1.0]"
v_0850_f_0000_rgba.png,1.53934,"[360.0, 388.0, 378.0, 216.0]","[0.9989732503890991, 0.013729456812143326, -0.043173905462026596, 0.0, -0.014876386150717735, 0.9995418787002563, -0.026357222348451614, 0.0, 0.04279225692152977, 0.02697243168950081, 0.9987198114395142, 0.0, 0.1846611052751541, -0.01225966215133667, 2.6536073684692383, 1.0]"
v_0026_f_0000_rgba.png,-0.0022023,"[196.0, 448.0, 202.0, 33.0]","[0.9681587219238281, 0.01626749522984028, 0.2498079538345337, 0.0, 0.019597912207245827, 0.9898986220359802, -0.14041610062122345, 0.0, -0.24956876039505005, 0.1408407986164093, 0.9580602049827576, 0.0, -0.6260836720466614, 0.5736762285232544, 5.490357398986816, 1.0]"
v_0341_f_0000_rgba.png,0.632432,"[489.0, 271.0, 251.0, 220.0]","[0.9959912300109863, -0.022792501375079155, -0.08649814873933792, 0.0, 0.025986751541495323, 0.9990144371986389, 0.035983867943286896, 0.0, 0.08559273183345795, -0.038087423890829086, 0.9956019520759583, 0.0, -0.11136167496442795, -0.3862932622432709, 3.4233827590942383, 1.0]"
v_0712_f_0000_rgba.png,4.76156,"[320.0, 340.0, 203.0, 157.0]","[0.9995980262756348, -0.0024630078114569187, 0.02824331820011139, 0.0, -0.0004044179222546518, 0.994878888130188, 0.10107345879077911, 0.0, -0.028347626328468323, -0.10104425251483917, 0.9944779872894287, 0.0, 0.3246666193008423, -0.682388186454773, 4.361387729644775, 1.0]"
v_0373_f_0000_rgba.png,0.794595,"[561.0, 483.0, 199.0, 258.0]","[0.9343363046646118, 0.0240788497030735, -0.3555781841278076, 0.0, 0.00819243025034666, 0.9960002899169922, 0.08897347748279572, 0.0, 0.3562983572483063, -0.08604419976472855, 0.9304019808769226, 0.0, 0.7717460989952087, 0.08516991138458252, 3.427171230316162, 1.0]"
v_0930_f_0000_rgba.png,3.75155,"[333.0, 387.0, 260.0, 243.0]","[0.996900200843811, 0.035189345479011536, -0.07036840170621872, 0.0, -0.04682672396302223, 0.9841124415397644, -0.17126008868217468, 0.0, 0.06322388350963593, 0.1740243285894394, 0.9827096462249756, 0.0, 0.44686540961265564, 0.4608457088470459, 3.18400239944458, 1.0]"
v_0178_f_0000_rgba.png,-0.117317,"[179.0, 652.0, 290.0, 52.0]","[0.9969224333763123, -0.034593939781188965, -0.07034844160079956, 0.0, 0.04953086003661156, 0.9735171794891357, 0.2231837660074234, 0.0, 0.0607646107673645, -0.22598132491111755, 0.9722346067428589, 0.0, 0.6383979916572571, -0.36218059062957764, 3.6976518630981445, 1.0]"
v_0886_f_0000_rgba.png,7.19099,"[680.0, 460.0, 228.0, 40.0]","[0.9558757543563843, 0.011103913187980652, -0.29356130957603455, 0.0, 0.015582012943923473, 0.9959623217582703, 0.08840929716825485, 0.0, 0.2933577001094818, -0.08908258378505707, 0.95184326171875, 0.0, 0.5502228140830994, -0.5671476125717163, 4.95370626449585, 1.0]"
v_0413_f_0000_rgba.png,2.23904,"[238.0, 171.0, 120.0, 248.0]","[0.946534276008606, -0.009820074774324894, 0.32245373725891113, 0.0, 0.02881394326686859, 0.9981151223182678, -0.0541839562356472, 0.0, -0.32131388783454895, 0.06057813763618469, 0.9450331330299377, 0.0, -0.7350868582725525, -0.31998252868652344, 4.232779026031494, 1.0]"
v_0339_f_0000_rgba.png,3.22503,"[720.0, 109.0, 111.0, 180.0]","[0.9342151880264282, 0.00016386521747335792, -0.35670986771583557, 0.0, -0.08807061612606049, 0.9691475629806519, -0.23020976781845093, 0.0, 0.3456667959690094, 0.24648112058639526, 0.9054068326950073, 0.0, 0.7946885824203491, 0.14891701936721802, 5.476751804351807, 1.0]"
v_0296_f_0000_rgba.png,2.23003,"[145.0, 269.0, 184.0, 164.0]","[0.9736570715904236, 0.015020475722849369, 0.22752195596694946, 0.0, 0.016403498128056526, 0.9906284213066101, -0.1355961114168167, 0.0, -0.2274264246225357, 0.13575626909732819, 0.9642859697341919, 0.0, -0.192461758852005, 0.16270622611045837, 4.864920139312744, 1.0]"
v_0195_f_0000_rgba.png,0.0108107,"[129.0, 437.0, 298.0, 51.0]","[0.9516285061836243, 0.00401350948959589, 0.30722475051879883, 0.0, -0.021218378096818924, 0.9983859062194824, 0.052681244909763336, 0.0, -0.30651745200157166, -0.05665178596973419, 0.9501776695251465, 0.0, -0.6515092253684998, -0.36038661003112793, 3.7050180435180664, 1.0]"
v_0590_f_0000_rgba.png,0.394194,"[375.0, 226.0, 220.0, 355.0]","[0.9820234179496765, 0.00889703631401062, 0.1885492354631424, 0.0, 0.018739642575383186, 0.9893584847450256, -0.14428658783435822, 0.0, -0.1878265142440796, 0.1452261507511139, 0.9714064598083496, 0.0, -0.40119248628616333, 0.30811044573783875, 2.736452579498291, 1.0]"
v_0690_f_0000_rgba.png,3.9037,"[318.0, 302.0, 220.0, 182.0]","[0.9832122921943665, 0.007127553224563599, 0.18232598900794983, 0.0, 0.009672615677118301, 0.9957957863807678, -0.09108861535787582, 0.0, -0.18220870196819305, 0.09132301807403564, 0.979009747505188, 0.0, -0.3387148082256317, 0.07870619744062424, 3.9869766235351562, 1.0]"
v_0115_f_0000_rgba.png,-0.283484,"[211.0, 291.0, 250.0, 48.0]","[0.9645116925239563, -0.035845108330249786, 0.2615956664085388, 0.0, 0.04807182028889656, 0.9980229139328003, -0.04048842191696167, 0.0, -0.25962716341018677, 0.051626935601234436, 0.9643279314041138, 0.0, -0.7436924576759338, -0.4891553223133087, 4.3556294441223145, 1.0]"
v_0470_f_0000_rgba.png,2.74354,"[461.0, 417.0, 41.0, 239.0]","[0.98515385389328, 0.009932750836014748, 0.1713862121105194, 0.0, -0.03830123692750931, 0.9858783483505249, 0.16302436590194702, 0.0, -0.16734667122364044, -0.16716839373111725, 0.9716222882270813, 0.0, -0.6523007154464722, -0.49481961131095886, 4.4260382652282715, 1.0]"
v_0012_f_0000_rgba.png,-0.115315,"[436.0, 737.0, 208.0, 58.0]","[0.9998854994773865, 0.00744384340941906, -0.013174081221222878, 0.0, -0.0043129222467541695, 0.9747154116630554, 0.22340840101242065, 0.0, 0.014503996819257736, -0.22332599759101868, 0.974635899066925, 0.0, -0.21811775863170624, -0.15064896643161774, 5.234236240386963, 1.0]"
v_0827_f_0000_rgba.png,5.68649,"[303.0, 554.0, 249.0, 55.0]","[0.9992305040359497, 0.005251225084066391, 0.0388697013258934, 0.0, -0.006394769996404648, 0.999548614025116, 0.029354343190789223, 0.0, -0.03869801014661789, -0.029580317437648773, 0.9988130331039429, 0.0, 0.29690203070640564, 0.12626402080059052, 4.359011650085449, 1.0]"
v_0750_f_0000_rgba.png,2.5984,"[274.0, 325.0, 339.0, 93.0]","[0.9835126399993896, 0.03890986740589142, 0.17660395801067352, 0.0, -0.02351626195013523, 0.9958042502403259, -0.0884355753660202, 0.0, -0.17930398881435394, 0.08282443881034851, 0.9803010821342468, 0.0, -0.2200135588645935, -0.08131761848926544, 3.152782440185547, 1.0]"
v_0247_f_0000_rgba.png,2.04885,"[188.0, 438.0, 191.0, 120.0]","[0.9641731381416321, -0.052428238093853, 0.26004117727279663, 0.0, 0.0307278074324131, 0.9957494735717773, 0.08682648837566376, 0.0, -0.2634880244731903, -0.07572527229785919, 0.9616858959197998, 0.0, -0.5767139792442322, -0.3905077576637268, 5.065533638000488, 1.0]"
v_0782_f_0000_rgba.png,6.12993,"[678.0, 439.0, 216.0, 110.0]","[0.9454159736633301, -0.011260148137807846, -0.3256714344024658, 0.0, 0.003094437997788191, 0.9996680021286011, -0.025580622255802155, 0.0, 0.32585132122039795, 0.023176558315753937, 0.9451369047164917, 0.0, 0.7101079225540161, 0.12286181002855301, 4.77050256729126, 1.0]"
v_0362_f_0000_rgba.png,1.45926,"[169.0, 116.0, 186.0, 241.0]","[0.9254233241081238, -0.014077124185860157, 0.3786732852458954, 0.0, 0.027629882097244263, 0.9991564750671387, -0.03037998266518116, 0.0, -0.37792620062828064, 0.038577042520046234, 0.9250316619873047, 0.0, -0.8652159571647644, -0.5830007195472717, 3.9375672340393066, 1.0]"
v_0936_f_0000_rgba.png,3.82162,"[272.0, 496.0, 258.0, 211.0]","[0.9428117275238037, -0.014558781869709492, 0.3330075740814209, 0.0, -0.02344297617673874, 0.9936755895614624, 0.10981438308954239, 0.0, -0.33250027894973755, -0.1113409772515297, 0.9365077614784241, 0.0, -0.730800449848175, -0.2197941690683365, 3.329761028289795, 1.0]"
v_0703_f_0000_rgba.png,3.27808,"[606.0, 210.0, 257.0, 179.0]","[0.9966302514076233, 0.01563902013003826, 0.08052048832178116, 0.0, -0.0017093031201511621, 0.9854024648666382, -0.17023228108882904, 0.0, -0.08200735598802567, 0.1695210188627243, 0.9821086525917053, 0.0, -0.8132210373878479, 0.06898094713687897, 3.6556224822998047, 1.0]"
v_0104_f_0000_rgba.png,-0.466667,"[224.0, 257.0, 269.0, 96.0]","[0.9988093972206116, 0.013001355342566967, 0.04701842740178108, 0.0, -0.01235708687454462, 0.9998260736465454, -0.01396727655082941, 0.0, -0.04719184339046478, 0.013369636610150337, 0.9987963438034058, 0.0, 0.14217577874660492, -0.6305140852928162, 3.9683094024658203, 1.0]"
v_0337_f_0000_rgba.png,3.22502,"[165.0, 143.0, 127.0, 185.0]","[0.953545868396759, 0.06852393597364426, 0.29335084557533264, 0.0, 0.030439943075180054, 0.9468847513198853, -0.3201291561126709, 0.0, -0.29970595240592957, 0.3141874074935913, 0.9008122086524963, 0.0, -0.5532659888267517, 0.7639733552932739, 5.378933906555176, 1.0]"
v_0231_f_0000_rgba.png,1.72553,"[593.0, 641.0, 204.0, 117.0]","[0.9998292922973633, -0.016266442835330963, 0.00876399502158165, 0.0, 0.014778835698962212, 0.9887143969535828, 0.1490819901227951, 0.0, -0.011090121231973171, -0.1489270180463791, 0.988785982131958, 0.0, -0.9032527208328247, 0.09079679101705551, 4.8774733543396, 1.0]"
v_0504_f_0000_rgba.png,3.49529,"[426.0, 252.0, 37.0, 228.0]","[0.9951943755149841, -0.04008428007364273, -0.08933883160352707, 0.0, 0.03098379634320736, 0.9944018125534058, -0.1010197252035141, 0.0, 0.0928880050778389, 0.0977662056684494, 0.9908650517463684, 0.0, 0.6949302554130554, 0.07391173392534256, 4.795817852020264, 1.0]"
v_0165_f_0000_rgba.png,-0.181381,"[161.0, 666.0, 304.0, 57.0]","[0.9995113611221313, 0.01040278747677803, 0.02947642281651497, 0.0, -0.014412697404623032, 0.9901487827301025, 0.13927564024925232, 0.0, -0.027737189084291458, -0.1396324187517166, 0.9898148775100708, 0.0, 0.2921799123287201, 0.03373435512185097, 3.6589622497558594, 1.0]"
v_0557_f_0000_rgba.png,1.76757,"[517.0, 435.0, 100.0, 317.0]","[0.9933596849441528, -0.013987754471600056, -0.11419674009084702, 0.0, 0.02607017755508423, 0.9941297173500061, 0.10500667244195938, 0.0, 0.11205756664276123, -0.10728652775287628, 0.9878930449485779, 0.0, 0.24904441833496094, 0.02597261220216751, 3.376004695892334, 1.0]"
v_0724_f_0000_rgba.png,2.40621,"[349.0, 332.0, 319.0, 147.0]","[0.9899618029594421, 0.01962359994649887, -0.1399662047624588, 0.0, -0.043646056205034256, 0.9843570590019226, -0.17069333791732788, 0.0, 0.13442710041999817, 0.17508886754512787, 0.9753323793411255, 0.0, 0.6157903671264648, 0.33575335144996643, 3.1690425872802734, 1.0]"
v_0148_f_0000_rgba.png,1.24705,"[311.0, 477.0, 189.0, 70.0]","[0.9897422194480896, 0.015057355165481567, -0.14206889271736145, 0.0, -0.02955457754433155, 0.9944987297058105, -0.10049274563789368, 0.0, 0.13977418839931488, 0.1036607027053833, 0.9847424030303955, 0.0, 1.0547075271606445, 0.6108331084251404, 5.291277885437012, 1.0]"
v_0162_f_0000_rgba.png,1.13694,"[403.0, 213.0, 217.0, 66.0]","[0.9994156956672668, 0.006093679461628199, -0.033632081001996994, 0.0, -0.01300485897809267, 0.9777657985687256, -0.20929627120494843, 0.0, 0.03160891309380531, 0.20961137115955353, 0.9772737622261047, 0.0, -0.001985466806218028, 0.027235249057412148, 4.994055271148682, 1.0]"
v_0973_f_0000_rgba.png,4.00781,"[372.0, 386.0, 216.0, 276.0]","[0.992961585521698, 0.018967553973197937, -0.11690805852413177, 0.0, -0.009524350985884666, 0.9966840147972107, 0.08081002533435822, 0.0, 0.11805316060781479, -0.07912778109312057, 0.9898496270179749, 0.0, 0.5616553425788879, -0.3561592400074005, 3.233884334564209, 1.0]"
v_0291_f_0000_rgba.png,-0.348549,"[414.0, 275.0, 310.0, 181.0]","[0.9666748642921448, 0.018386224284768105, -0.2553461492061615, 0.0, -0.06590676307678223, 0.9816717505455017, -0.1788206696510315, 0.0, 0.24737827479839325, 0.1896904855966568, 0.9501692056655884, 0.0, 0.5198455452919006, 0.2740260660648346, 3.111522674560547, 1.0]"
v_0707_f_0000_rgba.png,1.57838,"[284.0, 422.0, 302.0, 189.0]","[0.9729965925216675, -0.03934060409665108, 0.22744208574295044, 0.0, 0.017572781071066856, 0.9951339364051819, 0.09695177525281906, 0.0, -0.23014947772026062, -0.09033696353435516, 0.9689532518386841, 0.0, -0.4023283123970032, -0.22998180985450745, 3.1196303367614746, 1.0]"
v_0719_f_0000_rgba.png,5.76156,"[340.0, 269.0, 168.0, 158.0]","[0.998330295085907, -0.017755139619112015, 0.05496683716773987, 0.0, 0.015301024541258812, 0.9988809823989868, 0.04475051164627075, 0.0, -0.05569988489151001, -0.04383474215865135, 0.9974848628044128, 0.0, 0.18464142084121704, -0.7538394927978516, 4.859618186950684, 1.0]"
v_0807_f_0000_rgba.png,7.31812,"[639.0, 208.0, 196.0, 98.0]","[0.9983443021774292, 0.01683872565627098, 0.05500095337629318, 0.0, -0.012148193083703518, 0.9963470101356506, -0.08452826738357544, 0.0, -0.05622338503599167, 0.08372015506029129, 0.9949019551277161, 0.0, -1.0307024717330933, -0.560690701007843, 5.07300329208374, 1.0]"
v_0631_f_0000_rgba.png,2.82963,"[540.0, 517.0, 205.0, 246.0]","[0.9978810548782349, 0.041300129145383835, 0.050276122987270355, 0.0, -0.04844716191291809, 0.9874316453933716, 0.15043818950653076, 0.0, -0.0434311181306839, -0.15255515277385712, 0.9873402118682861, 0.0, -0.45914995670318604, -0.07435555756092072, 3.5538558959960938, 1.0]"
v_0056_f_0000_rgba.png,-0.886086,"[507.0, 373.0, 247.0, 201.0]","[0.9988401532173157, 0.007579901721328497, 0.04754878580570221, 0.0, -0.005855015944689512, 0.9993233680725098, -0.0363110788166523, 0.0, -0.047791849821805954, 0.03599056601524353, 0.9982087016105652, 0.0, -0.6418278217315674, -0.07876360416412354, 3.598109245300293, 1.0]"
v_0324_f_0000_rgba.png,1.48228,"[620.0, 411.0, 170.0, 181.0]","[0.9984410405158997, 0.021340757608413696, -0.05157581344246864, 0.0, -0.015736330300569534, 0.9941640496253967, 0.10672477632761002, 0.0, 0.05355240777134895, -0.1057467833161354, 0.9929500222206116, 0.0, -0.5758174061775208, -0.42112505435943604, 4.587446689605713, 1.0]"
v_0776_f_0000_rgba.png,7.03584,"[386.0, 477.0, 165.0, 124.0]","[0.991211473941803, -0.043141040951013565, 0.12505464255809784, 0.0, 0.023942291736602783, 0.9882220029830933, 0.15114234387874603, 0.0, -0.13010218739509583, -0.14681993424892426, 0.9805698990821838, 0.0, -0.3742618262767792, -0.5931963324546814, 5.328186988830566, 1.0]"
v_0710_f_0000_rgba.png,3.34214,"[502.0, 194.0, 267.0, 186.0]","[0.9653998613357544, -0.03521211817860603, -0.2583857476711273, 0.0, 0.008934353478252888, 0.9947260618209839, -0.10217741131782532, 0.0, 0.26062092185020447, 0.09633354842662811, 0.960623025894165, 0.0, 0.7292916178703308, -0.20952612161636353, 3.5740456581115723, 1.0]"
v_0894_f_0000_rgba.png,6.27507,"[661.0, 647.0, 264.0, 49.0]","[0.9750689268112183, 0.0023519820533692837, -0.22188961505889893, 0.0, 0.03417094796895981, 0.9864252209663391, 0.16061627864837646, 0.0, 0.21925528347492218, -0.16419412195682526, 0.9617522358894348, 0.0, 0.19403880834579468, -0.1633334457874298, 4.372788429260254, 1.0]"
v_0785_f_0000_rgba.png,3.79059,"[281.0, 525.0, 298.0, 67.0]","[0.9904552698135376, 0.03439114987850189, 0.1334749460220337, 0.0, -0.03063134290277958, 0.999076783657074, -0.030121181160211563, 0.0, -0.13438762724399567, 0.025745166465640068, 0.9905943274497986, 0.0, -0.08662058413028717, 0.2405419498682022, 3.629194736480713, 1.0]"
v_0768_f_0000_rgba.png,7.7015,"[708.0, 262.0, 161.0, 133.0]","[0.9973803162574768, -0.0009657494956627488, -0.07232938706874847, 0.0, 0.0029518231749534607, 0.9996213912963867, 0.027356881648302078, 0.0, 0.07227557897567749, -0.027498720213770866, 0.9970055222511292, 0.0, -0.6809137463569641, -0.841181218624115, 5.464571475982666, 1.0]"
v_0441_f_0000_rgba.png,3.93073,"[762.0, 357.0, 53.0, 204.0]","[0.9249151349067688, 0.02477024495601654, -0.37936580181121826, 0.0, 0.011271440424025059, 0.9956498146057129, 0.09249018877744675, 0.0, 0.38000649213790894, -0.08982157707214355, 0.9206123948097229, 0.0, 0.8632235527038574, -0.5467725992202759, 5.1902265548706055, 1.0]"
v_0770_f_0000_rgba.png,7.80561,"[340.0, 546.0, 170.0, 116.0]","[0.998816728591919, 0.036385226994752884, 0.032269105315208435, 0.0, -0.04011242464184761, 0.9915220737457275, 0.12359197437763214, 0.0, -0.027498608455061913, -0.1247401162981987, 0.991808295249939, 0.0, 0.350832998752594, -0.1693381816148758, 5.440577030181885, 1.0]"
v_0257_f_0000_rgba.png,0.644444,"[551.0, 532.0, 258.0, 129.0]","[0.9996348023414612, 0.02669902890920639, 0.0041746459901332855, 0.0, -0.026905888691544533, 0.9977317452430725, 0.06170410290360451, 0.0, -0.0025177374482154846, -0.061793893575668335, 0.9980857372283936, 0.0, -0.7045533061027527, 0.05866178870201111, 3.9408340454101562, 1.0]"
v_0642_f_0000_rgba.png,5.81261,"[216.0, 461.0, 109.0, 191.0]","[0.9962422847747803, -0.05043352395296097, 0.07041168957948685, 0.0, 0.039241157472133636, 0.9875776767730713, 0.15215261280536652, 0.0, -0.07721060514450073, -0.14881782233715057, 0.9858457446098328, 0.0, 0.6808088421821594, -0.4832555055618286, 5.141219615936279, 1.0]"
v_0895_f_0000_rgba.png,3.49529,"[416.0, 599.0, 306.0, 180.0]","[0.9897128939628601, -0.011104823090136051, -0.14263594150543213, 0.0, 0.018757160753011703, 0.9984490871429443, 0.05241738632321358, 0.0, 0.1418326497077942, -0.05455360934138298, 0.9883862733840942, 0.0, 0.47463321685791016, 0.22370974719524384, 3.25064754486084, 1.0]"
v_0177_f_0000_rgba.png,-0.117317,"[480.0, 611.0, 288.0, 48.0]","[0.9636113047599792, 0.0010471208952367306, -0.267305463552475, 0.0, 0.018186356872320175, 0.9974184632301331, 0.06946732848882675, 0.0, 0.26668813824653625, -0.07180081307888031, 0.9611046314239502, 0.0, 0.5138941407203674, 0.10175895690917969, 3.7223291397094727, 1.0]"
v_0450_f_0000_rgba.png,0.676476,"[575.0, 313.0, 116.0, 322.0]","[0.9579247236251831, -0.026780862361192703, -0.2857673168182373, 0.0, -0.0006746062426827848, 0.9954245686531067, -0.09554819762706757, 0.0, 0.28701865673065186, 0.09172075986862183, 0.9535237550735474, 0.0, 0.6127804517745972, 0.376589298248291, 3.234114170074463, 1.0]"
v_0649_f_0000_rgba.png,5.17297,"[742.0, 267.0, 140.0, 195.0]","[0.9538663029670715, -0.0005075225490145385, -0.30023130774497986, 0.0, -0.07145118713378906, 0.9708832502365112, -0.2286491096019745, 0.0, 0.2916055917739868, 0.2395525574684143, 0.9260565638542175, 0.0, 0.41805198788642883, 0.7440486550331116, 4.898690223693848, 1.0]"
v_0866_f_0000_rgba.png,3.3031,"[414.0, 386.0, 317.0, 148.0]","[0.99423748254776, 0.03598402068018913, -0.10098005831241608, 0.0, -0.047727808356285095, 0.992054283618927, -0.1164059117436409, 0.0, 0.09598894417285919, 0.12055467814207077, 0.9880549907684326, 0.0, 0.3215400278568268, 0.21512724459171295, 3.235470771789551, 1.0]"
v_0910_f_0000_rgba.png,9.26306,"[223.0, 336.0, 206.0, 36.0]","[0.9728404879570007, 0.013358928263187408, 0.23109067976474762, 0.0, 0.030763953924179077, 0.9820153117179871, -0.18627792596817017, 0.0, -0.22942306101322174, 0.18832798302173615, 0.9549332857131958, 0.0, -0.2941194772720337, 0.3469700217247009, 5.398573398590088, 1.0]"
v_0972_f_0000_rgba.png,7.91772,"[391.0, 277.0, 219.0, 88.0]","[0.9948394894599915, 0.005612160544842482, -0.10130570828914642, 0.0, -0.018575407564640045, 0.9916675686836243, -0.1274770349264145, 0.0, 0.09974616765975952, 0.12870098650455475, 0.9866543412208557, 0.0, 0.6909324526786804, -0.1593104898929596, 4.739381313323975, 1.0]"
v_0742_f_0000_rgba.png,6.75355,"[203.0, 246.0, 167.0, 138.0]","[0.9555558562278748, -0.0015270377043634653, 0.2948061525821686, 0.0, 0.022897860035300255, 0.9973502159118652, -0.0690528079867363, 0.0, -0.29391953349113464, 0.07273425161838531, 0.9530587792396545, 0.0, -0.5085733532905579, -0.34342390298843384, 5.247168064117432, 1.0]"
v_0837_f_0000_rgba.png,1.45125,"[412.0, 410.0, 382.0, 162.0]","[0.9936133623123169, 0.002095770323649049, -0.11281877011060715, 0.0, -0.021436983719468117, 0.9851246476173401, -0.17049890756607056, 0.0, 0.11078322678804398, 0.171828493475914, 0.9788779616355896, 0.0, 0.2700214684009552, 0.3985629975795746, 2.714015483856201, 1.0]"
v_0253_f_0000_rgba.png,0.145946,"[385.0, 537.0, 290.0, 118.0]","[0.9804285764694214, 0.04045664891600609, -0.19267332553863525, 0.0, -0.01275292132049799, 0.9896536469459534, 0.1429089456796646, 0.0, 0.196461483836174, -0.1376548707485199, 0.9708006978034973, 0.0, 0.48579826951026917, -0.22738395631313324, 3.477911949157715, 1.0]"
v_0715_f_0000_rgba.png,6.47127,"[302.0, 406.0, 150.0, 156.0]","[0.9988292455673218, -0.04073428362607956, 0.026094214990735054, 0.0, 0.0363684706389904, 0.9879879951477051, 0.15019004046916962, 0.0, -0.031898654997348785, -0.14906519651412964, 0.9883127212524414, 0.0, 0.5090880393981934, -0.7934097051620483, 5.126713275909424, 1.0]"
v_0387_f_0000_rgba.png,-0.151351,"[230.0, 212.0, 245.0, 314.0]","[0.9907464981079102, 0.032104719430208206, -0.13187380135059357, 0.0, -0.03480774164199829, 0.9992275238037109, -0.01824263669550419, 0.0, 0.13118626177310944, 0.022664057090878487, 0.9910986423492432, 0.0, 0.670964777469635, -0.1337427794933319, 2.81997013092041, 1.0]"
v_0363_f_0000_rgba.png,1.0999,"[409.0, 160.0, 206.0, 243.0]","[0.9894819259643555, -0.004119132645428181, -0.14459772408008575, 0.0, -0.02112007699906826, 0.9847694635391235, -0.1725776195526123, 0.0, 0.14310629665851593, 0.17381635308265686, 0.974324643611908, 0.0, 0.43208664655685425, 0.08861271291971207, 3.653066635131836, 1.0]"
v_0266_f_0000_rgba.png,-0.8,"[122.0, 510.0, 348.0, 111.0]","[0.9986549019813538, -0.028088703751564026, 0.04358229041099548, 0.0, 0.03173605352640152, 0.9958420991897583, -0.08538901060819626, 0.0, -0.04100261628627777, 0.08665728569030762, 0.9953940510749817, 0.0, 0.24328714609146118, 0.40313366055488586, 3.099769115447998, 1.0]"
v_0086_f_0000_rgba.png,0.464264,"[465.0, 692.0, 218.0, 37.0]","[0.9830374717712402, -0.005783055908977985, -0.18331356346607208, 0.0, 0.019177284091711044, 0.9972648620605469, 0.07137906551361084, 0.0, 0.18239939212799072, -0.07368375360965729, 0.9804596900939941, 0.0, 0.5064610242843628, 0.43031617999076843, 4.992645740509033, 1.0]"
v_0772_f_0000_rgba.png,5.26607,"[357.0, 472.0, 232.0, 111.0]","[0.9881441593170166, -0.04659141227602959, 0.14628855884075165, 0.0, 0.03253549337387085, 0.9947478175163269, 0.09704755246639252, 0.0, -0.15004181861877441, -0.09113740175962448, 0.9844701290130615, 0.0, -0.35723671317100525, -0.30109497904777527, 4.288144588470459, 1.0]"
v_0232_f_0000_rgba.png,0.496296,"[101.0, 640.0, 269.0, 93.0]","[0.9940689206123352, -0.01707407273352146, 0.1074032410979271, 0.0, 0.0182174202054739, 0.9997872710227966, -0.009673193097114563, 0.0, -0.10721523314714432, 0.011572430841624737, 0.9941684603691101, 0.0, 0.296546995639801, 0.6272737979888916, 4.048486232757568, 1.0]"
